27-02 02:41:37,0.0,8.650,0.226,91.104,0.020
27-02 02:41:38,9.0,79.798,1.010,19.192,0.0
27-02 02:41:39,8.0,100.0,0.0,0.0,0.0
27-02 02:41:40,8.0,100.0,0.0,0.0,0.0
27-02 02:41:41,8.0,100.0,0.0,0.0,0.0
27-02 02:41:42,8.0,100.0,0.0,0.0,0.0
27-02 02:41:43,8.0,100.0,0.0,0.0,0.0
27-02 02:41:44,8.0,100.0,0.0,0.0,0.0
27-02 02:41:45,8.0,100.0,0.0,0.0,0.0
27-02 02:41:46,8.0,100.0,0.0,0.0,0.0
27-02 02:41:47,8.0,100.0,0.0,0.0,0.0
27-02 02:41:48,8.0,100.0,0.0,0.0,0.0
27-02 02:41:49,0.0,99.0,0.0,1.0,0.0
27-02 02:41:50,0.0,0.0,0.0,100.0,0.0
27-02 02:41:51,2.0,0.0,0.0,100.0,0.0
27-02 02:41:52,1.0,0.0,0.0,100.0,0.0
27-02 02:41:53,0.0,0.0,0.0,100.0,0.0
27-02 02:41:54,1.0,0.0,0.0,100.0,0.0
