23-02 23:35:54,0.000,758.523,27433.674
23-02 23:35:55,14.0,0.0,0.0
23-02 23:35:56,13.0,0.0,0.0
23-02 23:35:57,13.0,0.0,0.0
23-02 23:35:58,14.0,0.0,0.0
23-02 23:35:59,13.0,0.0,0.0
23-02 23:36:00,14.0,0.0,16384.0
23-02 23:36:01,13.0,0.0,0.0
23-02 23:36:02,14.0,0.0,0.0
23-02 23:36:03,14.0,0.0,0.0
23-02 23:36:04,13.0,0.0,20480.0
23-02 23:36:05,13.0,0.0,0.0
23-02 23:36:06,12.0,0.0,0.0
23-02 23:36:07,13.0,0.0,0.0
23-02 23:36:08,12.0,0.0,0.0
23-02 23:36:09,2.0,0.0,0.0
23-02 23:36:10,13.0,0.0,0.0
23-02 23:36:11,13.0,0.0,0.0
23-02 23:36:12,12.0,0.0,0.0
23-02 23:36:13,12.0,0.0,0.0
23-02 23:36:14,12.0,0.0,0.0
23-02 23:36:15,12.0,0.0,0.0
23-02 23:36:16,8.0,0.0,0.0
23-02 23:36:17,12.0,0.0,0.0
23-02 23:36:18,12.0,0.0,0.0
23-02 23:36:19,2.0,0.0,0.0
23-02 23:36:20,12.0,0.0,0.0
23-02 23:36:21,12.0,0.0,0.0
23-02 23:36:22,12.0,0.0,0.0
23-02 23:36:23,12.0,0.0,0.0
23-02 23:36:24,12.0,0.0,0.0
23-02 23:36:25,12.0,0.0,0.0
23-02 23:36:26,12.0,0.0,0.0
23-02 23:36:27,12.0,0.0,0.0
23-02 23:36:28,2.0,0.0,0.0
23-02 23:36:29,12.0,0.0,0.0
23-02 23:36:30,12.0,0.0,0.0
23-02 23:36:31,12.0,0.0,0.0
23-02 23:36:32,12.0,0.0,0.0
23-02 23:36:33,12.0,0.0,0.0
23-02 23:36:34,12.0,0.0,12288.0
23-02 23:36:35,12.0,0.0,0.0
23-02 23:36:36,12.0,0.0,0.0
23-02 23:36:37,13.0,0.0,0.0
23-02 23:36:38,12.0,0.0,0.0
23-02 23:36:39,13.0,0.0,0.0
23-02 23:36:40,12.0,0.0,0.0
23-02 23:36:41,12.0,0.0,0.0
23-02 23:36:42,12.0,0.0,0.0
23-02 23:36:43,12.0,0.0,0.0
23-02 23:36:44,12.0,0.0,0.0
23-02 23:36:45,0.0,0.0,0.0
23-02 23:36:46,0.0,0.0,0.0
23-02 23:36:47,0.0,0.0,0.0
23-02 23:36:48,0.0,0.0,0.0
23-02 23:36:49,0.0,0.0,0.0
