24-02 06:39:09,0.000,36.912,3.596,59.406,0.077
24-02 06:39:10,4.0,1.0,2.0,97.0,0.0
24-02 06:39:11,4.0,0.0,1.010,98.990,0.0
24-02 06:39:12,4.0,0.0,1.010,98.990,0.0
24-02 06:39:13,4.0,0.0,2.970,97.030,0.0
24-02 06:39:14,4.0,0.0,1.010,98.990,0.0
24-02 06:39:15,4.0,0.0,0.0,100.0,0.0
24-02 06:39:16,4.0,0.0,0.0,100.0,0.0
24-02 06:39:17,4.0,0.0,0.0,100.0,0.0
24-02 06:39:18,4.0,0.0,0.0,100.0,0.0
24-02 06:39:19,4.0,0.0,0.0,100.0,0.0
24-02 06:39:20,0.0,0.0,0.0,100.0,0.0
24-02 06:39:21,0.0,0.0,1.031,98.969,0.0
24-02 06:39:22,0.0,0.0,1.020,98.980,0.0
24-02 06:39:23,0.0,0.0,1.010,98.990,0.0
24-02 06:39:24,0.0,0.0,1.020,98.980,0.0
